"id","timestamp","temperature","humidity","light","pm2_5","frc","current_speed","free_flow_speed","current_travel_time","free_flow_travel_time","confidence"
"654","2025-04-09 09:19:46","31","72","90.27","28","FRC4","54","54","660","660","1"
"655","2025-04-09 09:24:46","31","72","91.07","28","FRC4","54","54","660","660","1"
"656","2025-04-09 09:48:30","31","71","91.87","29","FRC4","54","54","660","660","1"
"657","2025-04-09 09:53:30","31","70","91.8","30","FRC4","54","54","660","660","1"
"658","2025-04-09 09:58:30","31","70","91.72","30","FRC4","48","54","743","660","1"
"659","2025-04-09 10:03:31","31","70","87.76","30","FRC4","50","55","713","648","1"
"660","2025-04-09 10:08:31","32","70","92.53","30","FRC4","48","55","743","648","0.999105"
"661","2025-04-09 10:13:31","32","70","92.38","30","FRC4","48","55","743","648","1"
"662","2025-04-09 10:18:31","32","69","93.77","30","FRC4","48","54","743","660","1"
"663","2025-04-09 10:23:32","32","69","92.38","30","FRC4","48","55","743","648","1"
"664","2025-04-09 10:28:32","32","69","93.63","30","FRC4","44","54","811","660","1"
"665","2025-04-09 10:54:33","32","68","96.14","35","FRC4","49","55","728","648","1"
"666","2025-04-09 10:59:33","32","67","97.56","36","FRC4","47","54","759","660","1"
"667","2025-04-09 11:04:33","32","67","97.49","35","FRC4","46","54","775","660","1"
"668","2025-04-09 11:09:33","32","68","99.52","35","FRC4","47","54","759","660","1"
"669","2025-04-09 11:14:34","32","67","90.56","35","FRC4","46","55","775","648","1"
"670","2025-04-09 11:19:34","32","67","98.99","34","FRC4","45","55","793","648","1"
"671","2025-04-09 11:24:34","32","67","89.05","35","FRC4","47","54","759","660","1"
"672","2025-04-09 11:29:34","32","68","88.4","35","FRC4","46","54","775","660","1"
"673","2025-04-09 11:34:35","32","66","94.95","35","FRC4","49","54","728","660","1"
"674","2025-04-09 12:11:00","32","67","89.05","35","FRC4","45","54","793","660","1"
"675","2025-04-09 12:16:00","32","66","99.45","35","FRC4","46","54","775","660","0.999927"
"676","2025-04-09 12:21:00","32","65","97.49","34","FRC4","47","55","759","648","1"
"677","2025-04-09 12:26:01","32","64","95.77","34","FRC4","45","54","793","660","1"
"678","2025-04-09 12:31:01","32","64","94.29","33","FRC4","49","54","728","660","1"
"679","2025-04-09 12:36:01","32","65","100.44","35","FRC4","46","55","775","648","1"
"680","2025-04-09 12:41:01","32","64","98.99","35","FRC4","43","54","830","660","1"
"681","2025-04-09 13:06:49","32","64","98.31","36","FRC4","46","54","775","660","1"
"682","2025-04-09 13:11:49","33","66","97.79","36","FRC4","54","54","660","660","1"
"683","2025-04-09 13:16:49","33","63","98.31","35","FRC4","47","55","759","648","1"
"684","2025-04-09 13:21:50","33","64","98.31","35","FRC4","45","54","793","660","1"
"685","2025-04-09 13:26:50","33","64","98.09","35","FRC4","45","55","793","648","1"
"686","2025-04-09 13:31:50","33","64","98.09","35","FRC4","45","55","793","648","1"
"687","2025-04-09 13:36:50","33","63","97.11","35","FRC4","45","54","793","660","1"
"688","2025-04-09 13:41:51","33","64","95.25","35","FRC4","42","54","849","660","1"
"689","2025-04-09 13:46:51","33","64","97.41","35","FRC4","42","54","849","660","1"
"690","2025-04-09 14:12:00","33","63","94.73","32","FRC4","44","55","811","648","1"
"691","2025-04-09 14:17:01","33","64","94.58","33","FRC4","46","54","775","660","1"
"692","2025-04-09 14:22:01","33","64","94.07","33","FRC4","42","54","849","660","1"
"693","2025-04-09 14:27:01","33","64","93.99","33","FRC4","44","55","811","648","1"
"694","2025-04-09 14:32:01","33","64","93.63","33","FRC4","48","55","743","648","1"
"695","2025-04-09 14:37:02","33","64","93.77","34","FRC4","43","55","830","648","1"
"696","2025-04-09 14:42:02","33","64","93.77","34","FRC4","44","55","811","648","1"
"697","2025-04-09 14:47:02","33","63","93.26","33","FRC4","40","54","892","660","1"
"698","2025-04-09 14:52:03","33","63","114.8","33","FRC4","42","54","849","660","1"
"699","2025-04-09 14:57:07","33","63","110.87","34","FRC4","42","53","849","673","1"
"700","2025-04-09 15:02:07","33","63","106.72","34","FRC4","43","54","830","660","1"
"701","2025-04-09 15:07:07","33","63","92.6","33","FRC4","44","55","811","648","1"
"702","2025-04-09 15:18:57","33","63","92.38","34","FRC4","44","54","811","660","1"
"703","2025-04-09 15:23:57","33","63","92.02","34","FRC4","44","54","811","660","1"
"704","2025-04-09 15:28:57","33","64","91.94","34","FRC4","44","55","811","648","1"
"705","2025-04-09 15:33:57","33","63","92.02","34","FRC4","43","54","830","660","1"
"706","2025-04-09 15:38:58","33","62","91.87","35","FRC4","46","53","775","673","1"
"707","2025-04-09 15:43:58","33","62","91.72","35","FRC4","45","54","793","660","1"
"708","2025-04-09 15:48:58","33","62","91.65","35","FRC4","46","55","775","648","1"
"709","2025-04-09 15:53:59","33","60","91.87","36","FRC4","45","53","793","673","1"
"710","2025-04-09 16:09:11","33","61","91.29","34","FRC4","44","54","811","660","1"
"711","2025-04-09 16:14:11","33","61","91.36","35","FRC4","47","54","759","660","1"
"712","2025-04-09 16:19:11","33","61","91.14","33","FRC4","46","54","775","660","1"
"713","2025-04-09 16:24:11","33","61","91.29","33","FRC4","46","55","775","648","1"
"714","2025-04-09 16:29:12","33","62","91.22","33","FRC4","46","54","775","660","1"
"715","2025-04-09 16:34:12","33","62","91.14","33","FRC4","47","55","759","648","1"
"716","2025-04-09 16:39:12","33","62","91.07","34","FRC4","43","55","830","648","1"
"717","2025-04-09 16:44:13","33","62","91","35","FRC4","54","54","660","660","1"
"718","2025-04-09 16:49:13","33","62","91.14","36","FRC4","54","54","660","660","1"
"719","2025-04-09 17:14:12","33","60","88.98","35","FRC4","43","54","830","660","1"
"720","2025-04-09 17:19:12","33","58","88.98","35","FRC4","47","55","759","648","1"
"721","2025-04-09 17:24:13","33","60","87.26","35","FRC4","46","55","775","648","1"
"722","2025-04-09 17:29:13","33","60","87.26","34","FRC4","45","54","793","660","1"
"723","2025-04-09 17:34:13","33","60","86.76","34","FRC4","44","54","811","660","1"
"724","2025-04-09 17:39:13","33","60","85.07","34","FRC4","45","54","793","660","1"
"725","2025-04-09 17:44:14","33","60","87.05","35","FRC4","43","54","830","660","1"
